system:index,AOD,date,.geo
MCD19A2_A2023158_h24v05_061_2023160163354_01,739.0,2023-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023158_h24v05_061_2023160163354_02,587.7433628318585,2023-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023158_h24v05_061_2023160163354_03,524.52,2023-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023158_h24v05_061_2023160163354_04,358.89000000000004,2023-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023159_h24v05_061_2023163181758_02,400.11,2023-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023159_h24v05_061_2023163181758_04,417.245,2023-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023160_h24v05_061_2023163200134_02,427.72,2023-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023160_h24v05_061_2023163200134_04,460.31,2023-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023161_h24v05_061_2023163204755_01,497.62499999999994,2023-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023161_h24v05_061_2023163204755_03,722.0,2023-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023162_h24v05_061_2023163222900_02,505.91999999999996,2023-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023162_h24v05_061_2023163222900_04,515.885,2023-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023163_h24v05_061_2023164164353_01,473.985,2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023163_h24v05_061_2023164164353_04,420.59000000000003,2023-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023164_h24v05_061_2023165175643_02,390.7300000000001,2023-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023164_h24v05_061_2023165175643_04,513.0699999999999,2023-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023165_h24v05_061_2023166173927_02,323.075,2023-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023165_h24v05_061_2023166173927_03,279.445,2023-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023165_h24v05_061_2023166173927_04,371.5,2023-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023166_h24v05_061_2023167170140_02,438.49999999999994,2023-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023166_h24v05_061_2023167170140_04,487.51000000000005,2023-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023167_h24v05_061_2023168185307_02,572.8299999999999,2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023167_h24v05_061_2023168185307_04,536.9050000000001,2023-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023168_h24v05_061_2023169163902_01,480.61500000000007,2023-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023168_h24v05_061_2023169163902_03,474.0266666666667,2023-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023169_h24v05_061_2023170162421_02,585.63,2023-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023169_h24v05_061_2023170162421_04,704.7142857142857,2023-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023170_h24v05_061_2023171174852_01,424.59,2023-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023170_h24v05_061_2023171174852_03,532.975,2023-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023170_h24v05_061_2023171174852_04,460.53499999999997,2023-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023171_h24v05_061_2023172180431_02,383.42,2023-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023171_h24v05_061_2023172180431_04,593.8466666666667,2023-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023172_h24v05_061_2023173163441_02,696.8549999999999,2023-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023172_h24v05_061_2023173163441_03,931.4817518248177,2023-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023172_h24v05_061_2023173163441_04,690.8866666666665,2023-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023173_h24v05_061_2023174165446_01,640.7650000000001,2023-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023173_h24v05_061_2023174165446_03,844.6866666666666,2023-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023174_h24v05_061_2023175163821_02,804.965,2023-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023174_h24v05_061_2023175163821_04,1214.007299270073,2023-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023175_h24v05_061_2023176164401_01,1445.3133333333333,2023-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023175_h24v05_061_2023176164401_04,862.36,2023-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023176_h24v05_061_2023178021930_04,1510.9199999999998,2023-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023178_h24v05_061_2023179173539_02,332.29,2023-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023178_h24v05_061_2023179173539_04,538.13,2023-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023180_h24v05_061_2023187011419_01,506.95238095238096,2023-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023180_h24v05_061_2023187011419_03,402.37333333333333,2023-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023181_h24v05_061_2023188141410_04,235.87,2023-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023182_h24v05_061_2023189090105_01,409.035,2023-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023182_h24v05_061_2023189090105_02,438.015,2023-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023182_h24v05_061_2023189090105_04,350.59,2023-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023183_h24v05_061_2023189185655_04,378.12,2023-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023184_h24v05_061_2023190135008_02,756.6600000000001,2023-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023184_h24v05_061_2023190135008_03,681.0,2023-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023185_h24v05_061_2023191051935_01,623.5500000000001,2023-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023186_h24v05_061_2023191182032_02,844.0,2023-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023190_h24v05_061_2023193103625_02,228.66,2023-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023190_h24v05_061_2023193103625_04,304.34999999999997,2023-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023191_h24v05_061_2023193140914_02,208.90500000000003,2023-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023191_h24v05_061_2023193140914_03,179.53,2023-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023192_h24v05_061_2023199211125_01,175.395,2023-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023192_h24v05_061_2023199211125_03,185.555,2023-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023193_h24v05_061_2023199221921_02,567.04,2023-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023193_h24v05_061_2023199221921_04,453.58666666666664,2023-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023194_h24v05_061_2023200001210_01,535.2245989304812,2023-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023194_h24v05_061_2023200001210_02,645.355,2023-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023194_h24v05_061_2023200001210_04,558.6031746031746,2023-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023195_h24v05_061_2023200025900_02,944.0,2023-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023198_h24v05_061_2023201105402_02,679.0600000000001,2023-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023205_h24v05_061_2023214230848_02,497.49000000000007,2023-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023205_h24v05_061_2023214230848_03,447.20666666666665,2023-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023207_h24v05_061_2023215072340_02,900.0,2023-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023210_h24v05_061_2023215151932_02,416.42,2023-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023210_h24v05_061_2023215151932_04,411.01769911504425,2023-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023211_h24v05_061_2023215163721_01,718.0,2023-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023211_h24v05_061_2023215163721_04,619.15,2023-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023213_h24v05_061_2023215202202_02,360.6050000000001,2023-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023213_h24v05_061_2023215202202_04,349.945,2023-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023214_h24v05_061_2023216044954_02,775.06,2023-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023215_h24v05_061_2023216220937_02,755.0,2023-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023215_h24v05_061_2023216220937_04,506.125,2023-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023216_h24v05_061_2023219235424_01,816.4603174603175,2023-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023217_h24v05_061_2023220204551_04,778.1746031746031,2023-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023218_h24v05_061_2023220233513_02,1458.0,2023-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023218_h24v05_061_2023220233513_04,814.8466666666667,2023-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023219_h24v05_061_2023221011216_02,580.2600000000001,2023-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023219_h24v05_061_2023221011216_03,545.6049999999999,2023-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023219_h24v05_061_2023221011216_04,441.49206349206344,2023-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023220_h24v05_061_2023221155946_02,313.015,2023-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023220_h24v05_061_2023221155946_04,227.65,2023-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023222_h24v05_061_2023223160616_04,722.0,2023-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023223_h24v05_061_2023226152943_01,716.4,2023-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023224_h24v05_061_2023226161031_02,983.0,2023-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023224_h24v05_061_2023230160522_02,983.0,2023-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023225_h24v05_061_2023226181915_02,540.0,2023-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023225_h24v05_061_2023230161939_02,540.0,2023-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023227_h24v05_061_2023228172531_02,517.2049999999999,2023-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023227_h24v05_061_2023228172531_04,558.3800000000001,2023-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023228_h24v05_061_2023230011754_01,1012.0,2023-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023228_h24v05_061_2023230011754_03,865.0,2023-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023230_h24v05_061_2023234220111_01,1563.7226277372263,2023-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023231_h24v05_061_2023235033747_02,982.4933333333335,2023-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023231_h24v05_061_2023235033747_04,611.38,2023-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023232_h24v05_061_2023235065340_02,723.1,2023-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023232_h24v05_061_2023235065340_04,958.9708029197081,2023-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023233_h24v05_061_2023235075143_01,1116.6933333333334,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023233_h24v05_061_2023235075143_02,570.2189781021898,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023233_h24v05_061_2023235075143_03,641.7150000000001,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023234_h24v05_061_2023235181929_02,811.93,2023-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023234_h24v05_061_2023235181929_04,743.4933333333333,2023-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023235_h24v05_061_2023236161705_01,1059.2133333333331,2023-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023236_h24v05_061_2023237210108_02,900.094890510949,2023-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023237_h24v05_061_2023238160957_02,569.89,2023-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023237_h24v05_061_2023238160957_04,507.995,2023-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023239_h24v05_061_2023240164802_02,423.385,2023-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023239_h24v05_061_2023240164802_04,462.77000000000004,2023-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023240_h24v05_061_2023241210200_01,422.2,2023-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023240_h24v05_061_2023241210200_03,341.595,2023-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023241_h24v05_061_2023242221830_02,394.635,2023-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023241_h24v05_061_2023242221830_04,414.62,2023-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023242_h24v05_061_2023243164014_01,357.29197080291976,2023-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023242_h24v05_061_2023243164014_02,326.70500000000004,2023-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023242_h24v05_061_2023243164014_04,331.98,2023-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023243_h24v05_061_2023244163335_02,605.78,2023-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023243_h24v05_061_2023244163335_04,668.4444444444443,2023-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023244_h24v05_061_2023245162457_02,959.0,2023-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023244_h24v05_061_2023245162457_04,985.24,2023-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023245_h24v05_061_2023246162315_01,925.855,2023-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023245_h24v05_061_2023246162315_02,873.0,2023-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023246_h24v05_061_2023249181411_02,546.8100000000001,2023-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023246_h24v05_061_2023249181411_04,644.3950000000001,2023-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023247_h24v05_061_2023251153629_01,485.77500000000003,2023-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023247_h24v05_061_2023251153629_04,521.0,2023-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023248_h24v05_061_2023251164500_02,536.2063492063492,2023-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023248_h24v05_061_2023251164500_04,377.86,2023-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023249_h24v05_061_2023251182148_02,386.575,2023-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023249_h24v05_061_2023251182148_04,393.34999999999997,2023-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023250_h24v05_061_2023251231318_02,334.23499999999996,2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023250_h24v05_061_2023251231318_04,301.655,2023-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023251_h24v05_061_2023252162637_02,438.36500000000007,2023-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023251_h24v05_061_2023252162637_04,462.125,2023-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023252_h24v05_061_2023254213613_01,723.5100000000001,2023-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023252_h24v05_061_2023254213613_02,604.94,2023-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023253_h24v05_061_2023254215826_02,729.475,2023-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023253_h24v05_061_2023254215826_04,656.2500000000001,2023-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023254_h24v05_061_2023255161033_02,1225.03,2023-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023254_h24v05_061_2023255161033_04,705.9200000000001,2023-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023255_h24v05_061_2023256164342_02,913.0133333333332,2023-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023255_h24v05_061_2023256164342_04,734.5049999999999,2023-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023256_h24v05_061_2023257183026_02,1009.0,2023-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023256_h24v05_061_2023257183026_04,936.24,2023-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023257_h24v05_061_2023258175817_01,1228.8999999999999,2023-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023257_h24v05_061_2023258175817_03,1029.0,2023-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023258_h24v05_061_2023259162305_02,673.35,2023-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023258_h24v05_061_2023259162305_04,718.3933333333333,2023-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023259_h24v05_061_2023260161220_03,545.46,2023-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023260_h24v05_061_2023261172558_02,392.58730158730157,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023260_h24v05_061_2023261172558_04,347.14,2023-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023262_h24v05_061_2023263160457_02,170.57,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023262_h24v05_061_2023263160457_04,290.43,2023-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023263_h24v05_061_2023264174544_02,386.96999999999997,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023263_h24v05_061_2023264174544_04,220.20000000000002,2023-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023264_h24v05_061_2023265161239_01,516.4733333333334,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023264_h24v05_061_2023265161239_03,288.72499999999997,2023-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023265_h24v05_061_2023266155519_04,453.575,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023266_h24v05_061_2023267165337_02,366.315,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023266_h24v05_061_2023267165337_03,335.40000000000003,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023266_h24v05_061_2023267165337_04,409.0802139037433,2023-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023267_h24v05_061_2023268160612_02,470.75500000000005,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023267_h24v05_061_2023268160612_04,571.1600000000001,2023-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023268_h24v05_061_2023269180414_02,383.73,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023268_h24v05_061_2023269180414_04,474.76500000000004,2023-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023269_h24v05_061_2023271203719_01,292.625,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023269_h24v05_061_2023271203719_03,295.33,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023270_h24v05_061_2023271210555_02,454.66,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023270_h24v05_061_2023271210555_04,357.53999999999996,2023-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023271_h24v05_061_2023272160554_01,388.555,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023271_h24v05_061_2023272160554_04,345.81000000000006,2023-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023273_h24v05_061_2023274160943_02,287.6,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023273_h24v05_061_2023274160943_03,251.48000000000002,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023273_h24v05_061_2023274160943_04,185.03,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023274_h24v05_061_2023275164352_02,226.87,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023274_h24v05_061_2023275164352_04,224.045,2023-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023275_h24v05_061_2023276163154_02,223.27,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023275_h24v05_061_2023276163154_04,266.71,2023-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023276_h24v05_061_2023278175640_01,205.435,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023276_h24v05_061_2023278175640_03,215.29000000000002,2023-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023277_h24v05_061_2023278213627_02,194.715,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023277_h24v05_061_2023278213627_04,155.45499999999998,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023278_h24v05_061_2023279163914_02,191.055,2023-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023278_h24v05_061_2023279163914_03,176.185,2023-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023279_h24v05_061_2023283145819_02,209.2,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023279_h24v05_061_2023283145819_04,283.365,2023-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023280_h24v05_061_2023283155703_02,552.715,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023280_h24v05_061_2023283155703_04,393.07500000000005,2023-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023281_h24v05_061_2023283171106_01,394.25000000000006,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023281_h24v05_061_2023283171106_03,407.875,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023282_h24v05_061_2023283204705_02,803.0250000000001,2023-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023282_h24v05_061_2023283204705_04,767.0,2023-10-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023283_h24v05_061_2023284183608_01,137.39,2023-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023283_h24v05_061_2023284183608_04,147.22,2023-10-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023284_h24v05_061_2023285164739_02,195.13500000000002,2023-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023284_h24v05_061_2023285164739_04,127.60499999999999,2023-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023285_h24v05_061_2023286161751_02,189.85999999999999,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023285_h24v05_061_2023286161751_03,220.25,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023286_h24v05_061_2023287163409_02,349.32000000000005,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023286_h24v05_061_2023287163409_04,428.22,2023-10-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023288_h24v05_061_2023290153733_01,316.90000000000003,2023-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023288_h24v05_061_2023290153733_03,321.615,2023-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2023291_h24v05_061_2023294000726_02,188.825,2023-10-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
