Date,Average of Temp_2m (celsius),Average of wind_speed,Average of relative_humidity %
11/8/2023,23.29345092,1.223493532,32.48560588
11/9/2023,23.14694621,1.800825198,34.78642782
11/10/2023,16.88937784,2.320175684,73.64524841
11/11/2023,19.01238404,2.642616806,65.32864888
11/12/2023,20.44869385,1.402108497,50.46351115
11/13/2023,21.04667053,1.2479026,47.90295919
11/14/2023,21.60605266,1.858028024,48.63616943
11/15/2023,22.74860027,1.723829615,33.69728088
11/16/2023,22.12727763,0.739468425,31.78316752
11/17/2023,21.81822103,1.306298795,28.4622701
11/18/2023,19.73677469,0.618543584,42.78882345
11/19/2023,20.40064392,0.781872801,36.14443461
11/20/2023,20.16286621,1.721759204,47.39242554
11/21/2023,20.57606405,1.755306192,40.84421794
11/22/2023,20.54375102,1.261124631,35.8972168
11/23/2023,18.68585102,1.490380187,55.69010417
11/24/2023,21.01748047,2.109791606,41.42908732
11/25/2023,20.73709513,1.025559735,35.37943522
11/26/2023,18.43185323,0.441197195,46.70288086
11/27/2023,18.92092284,0.921867569,45.39901733
11/28/2023,22.12858988,1.562128257,34.90023295
11/29/2023,20.33413086,1.187372217,42.32940674
11/30/2023,17.60530497,1.289898531,68.15546672
12/1/2023,18.67312521,2.34771534,55.3750356
12/2/2023,20.47080892,1.203777814,42.7435557
12/3/2023,19.56029155,0.831538648,40.84533692
12/4/2023,19.26295371,1.485208057,34.26010132
12/5/2023,18.22635295,1.116165791,42.95481364
12/6/2023,18.4391215,1.136723247,35.70592245
12/7/2023,19.72060038,1.392347788,26.18553162
12/8/2023,17.72650553,0.842115744,34.55991109
12/9/2023,17.39264831,1.599598391,36.79667155
12/10/2023,17.02690531,2.767856083,34.65227763
12/11/2023,16.71533611,1.124620768,38.64023844
12/12/2023,16.34605307,0.748591912,51.6536967
12/13/2023,16.14616293,1.211333964,43.17484538
12/14/2023,15.90522665,1.645683508,38.013738
12/15/2023,15.35198872,1.300933825,44.20298258
12/16/2023,14.1735321,0.677125232,55.00760396
12/17/2023,15.83587036,2.606974981,49.38532511
12/18/2023,16.90675252,2.644241995,41.15542094
12/19/2023,17.45214234,1.834619354,25.80136617
12/20/2023,17.98677978,1.805305865,26.54067993
12/21/2023,17.55044963,1.769763367,31.30971273
12/22/2023,16.05689393,1.457913333,44.66000875
12/23/2023,20.30201619,2.055371147,33.39144389
12/24/2023,16.78568421,1.319503556,55.56897481
12/25/2023,17.84443563,1.779346381,37.70337423
12/26/2023,17.95764058,1.22077318,42.99835205
12/27/2023,18.04582621,1.919057311,44.92721558
12/28/2023,17.66954447,1.111221891,33.96286011
12/29/2023,15.31548462,0.859015726,56.59344991
12/30/2023,14.92117717,1.128530931,61.09120687
12/31/2023,15.21483256,1.026019866,57.19215393
1/1/2024,15.09519349,1.571202546,58.89282227
1/2/2024,13.54385274,0.892313675,58.28699748
1/3/2024,12.49516703,1.027680903,63.95350138
1/4/2024,12.66895446,0.847608808,66.06892904
1/5/2024,13.91218465,0.804433641,53.93226623
1/6/2024,13.79473776,0.819450321,58.46880595
1/7/2024,13.35548808,0.652201567,48.66834005
1/8/2024,12.83080953,1.268455074,50.71497599
1/9/2024,13.54176736,1.456719677,54.70901489
1/10/2024,13.99073181,1.874310446,49.86506144
1/11/2024,14.00338643,0.7920048,45.0835673
1/12/2024,13.67235208,1.257571278,50.6582133
1/13/2024,14.49001465,1.498691278,53.86960348
1/14/2024,14.94081523,1.934232906,58.12703451
1/15/2024,14.68546956,1.447137819,50.54234823
1/16/2024,13.29289144,1.195927452,52.525177
1/17/2024,15.63505452,1.746797032,44.41246033
1/18/2024,15.37831523,2.092143347,48.1876119
1/19/2024,14.84931335,1.589510006,45.42289734
1/20/2024,11.88423055,1.450349556,71.98974609
1/21/2024,11.72512207,2.236547302,72.74500529
1/22/2024,11.37128092,1.020231386,63.34632874
1/23/2024,11.09263,1.649012769,71.01226807
1/24/2024,11.43305868,1.183998914,63.62131754
1/25/2024,11.81356201,1.00534415,64.31093852
1/26/2024,15.61991272,0.888729088,36.68411255
1/27/2024,16.56506247,2.59241784,41.67264303
1/28/2024,17.22388611,1.393287954,47.11916606
1/29/2024,16.01316222,0.931612655,57.1905009
1/30/2024,15.41448364,0.850957767,55.82722982
1/31/2024,12.0899699,1.861882276,86.52832031
2/1/2024,13.25393066,2.534979467,60.88165283
2/2/2024,14.41256104,2.883526009,34.31645711
2/3/2024,11.46495463,2.626687672,59.64769999
2/4/2024,11.99127604,0.820756902,71.76798503
2/5/2024,14.32185261,1.225143648,52.34158834
2/6/2024,15.3285614,2.234121636,40.12835185
2/7/2024,15.59717204,3.488131683,28.98000081
2/8/2024,17.80043437,3.762877987,12.75334676
2/9/2024,19.61803589,1.379904741,10.35654704
2/10/2024,19.30581055,1.832542488,16.62396749
2/11/2024,19.59999492,1.39662439,18.04428101
2/12/2024,19.37443949,1.111852818,16.89648946
2/13/2024,20.78733724,1.954141355,8.3152771
2/14/2024,21.03188475,2.84823786,2.411651611
2/15/2024,20.53216705,1.073943868,9.657936096
2/16/2024,21.52158,1.909404253,12.15634664
2/17/2024,21.01637166,1.486085356,24.52875773
2/18/2024,16.04424437,4.433145972,69.74065145
2/19/2024,13.50497335,8.720428206,84.88502503
2/20/2024,14.12466838,1.91952845,73.49919637
2/21/2024,16.72509155,2.194791436,39.43405151
2/22/2024,16.94157817,2.64908238,38.32310994
2/23/2024,16.76407267,2.217462121,28.72105916
2/24/2024,17.34112955,1.300840673,27.40412394
2/25/2024,17.18326213,0.689603997,26.22027079
2/26/2024,14.7394755,1.847824189,39.49684143
2/27/2024,17.6958608,1.50928785,35.4074351
2/28/2024,19.4231608,2.786644447,32.42958069
2/29/2024,17.91323751,1.64220429,41.53887431
3/1/2024,13.62922058,4.913884398,81.55092875
3/2/2024,14.63940836,7.465589838,90.56836446
3/3/2024,13.97574768,3.524657085,67.59348551
3/4/2024,15.52225138,0.628794765,37.06420898
3/5/2024,17.57151693,2.909721781,31.09369914
3/6/2024,18.31155802,1.377188155,35.34446716
3/7/2024,18.93635458,1.423615609,29.48944092
3/8/2024,20.25028381,2.74257403,34.43814596
3/9/2024,21.68584086,3.492793676,26.80414836
3/10/2024,20.61334634,1.727076681,29.21101888
3/11/2024,21.22345377,1.82441459,39.90458171
3/12/2024,23.5575297,0.956881135,23.36120606
3/13/2024,16.80770773,2.945469766,74.63923136
3/14/2024,19.14065451,1.466215198,51.15793864
3/15/2024,21.28867493,2.936815482,40.11594136
3/16/2024,23.33619079,1.668039399,25.6799825
3/17/2024,23.69335328,2.574709336,22.54666646
3/18/2024,24.79622294,1.967574157,15.89546204
3/19/2024,25.97869771,2.50302892,15.89447022
3/20/2024,26.20073242,1.395021275,10.74307251
3/21/2024,23.5784902,1.329045013,37.13061015
3/22/2024,21.3820638,1.545998878,67.84512838
3/23/2024,23.77402141,1.582305417,39.70652262
3/24/2024,24.99122518,2.226673713,37.18739827
3/25/2024,26.5189148,3.446968704,24.07641093
3/26/2024,24.95714213,2.409442333,31.99457804
3/27/2024,23.25910339,2.421798304,52.77125041
3/28/2024,24.33452758,1.444911165,54.55045064
3/29/2024,24.11800028,2.054656808,55.11286418
3/30/2024,21.75450541,2.75424422,60.69839477
3/31/2024,21.35469971,2.165834163,51.52582804
4/1/2024,24.44394328,2.953545818,32.54150391
4/2/2024,25.96324564,2.548175755,26.75931295
4/3/2024,24.00996297,2.323309581,42.43832906
4/4/2024,25.04417826,2.036846757,31.05260213
4/5/2024,25.99704386,3.195109046,19.4859314
4/6/2024,26.60307719,3.364720919,15.61925252
4/7/2024,27.50449524,1.894154232,8.104629517
4/8/2024,27.38156535,1.591225435,11.79260254
4/9/2024,28.63766887,0.745631806,6.833292643
4/10/2024,29.07461446,1.587254267,9.924163819
4/11/2024,27.96541239,2.499620079,9.240137735
4/12/2024,27.93935038,1.947645738,20.46854655
4/13/2024,19.07819011,3.323142513,73.75760396
4/14/2024,18.82598267,1.008906871,86.63904826
4/15/2024,19.8970988,2.919396576,80.16225179
4/16/2024,23.00560913,3.134069028,60.33955892
4/17/2024,26.15546569,2.615869313,40.80998739
4/18/2024,21.94969076,3.214627654,66.624705
4/19/2024,19.24145406,4.703150194,81.30170186
4/20/2024,21.62108256,2.806289492,66.79283142
4/21/2024,26.19240214,1.016741438,46.9258372
4/22/2024,27.45203044,1.235790268,34.95961507
4/23/2024,26.61809183,0.860342169,35.62253316
4/24/2024,27.58646545,2.062526199,35.0630188
4/25/2024,28.88498331,1.991991099,34.2443339
4/26/2024,26.68292135,1.504506255,53.47689311
4/27/2024,18.59376424,2.289408402,81.8338267
4/28/2024,21.64487611,2.280159693,67.19601949
4/29/2024,18.54124348,2.260386073,76.78301493
4/30/2024,20.59271138,3.418445942,57.25618998
5/1/2024,23.46663818,2.833705309,34.72607931
5/2/2024,26.39350281,3.120307244,26.97664897
5/3/2024,25.79118245,1.561497109,50.10052999
5/4/2024,26.80920308,3.052650887,34.7215271
5/5/2024,28.33364258,3.168486278,35.17621358
5/6/2024,31.33077901,2.303654002,27.76779175
5/7/2024,32.8655894,2.557017214,13.28447978
5/8/2024,33.5669113,1.358595606,8.794021607
5/9/2024,33.47561036,2.933612593,17.76059469
5/10/2024,29.73883971,2.224912475,39.4674174
5/11/2024,30.70149129,1.995862284,30.98999024
5/12/2024,27.26570536,2.945794044,42.01301575
5/13/2024,29.43805338,1.84884268,20.50175985
5/14/2024,30.57105916,1.768283941,16.33931478
5/15/2024,32.96052448,1.814627046,8.687388102
5/18/2024,34.11042175,3.009388302,0.106506348
6/5/2024,31.80083618,6.525848924,7.08114624
6/6/2024,31.36801555,1.491349864,9.831161498
6/7/2024,30.82274781,1.659516123,12.59142558
6/8/2024,31.16266276,1.776210516,11.70689901
6/21/2024,30.78901571,2.738958893,38.93580119
6/22/2024,33.06544393,1.088629968,19.63521322
6/23/2024,35.61353455,1.517566421,5.610198975
6/27/2024,37.14440816,3.13128525,18.76352946
6/28/2024,35.81611023,2.406918587,32.93482463
6/29/2024,35.0544983,2.207087057,36.7506663
6/30/2024,35.44957377,2.505343483,39.60894267
7/1/2024,35.22157695,1.833927148,47.64533997
7/2/2024,35.67499695,1.432123671,41.52648926
7/3/2024,37.66185404,1.624596203,30.80342611
7/4/2024,32.75108744,3.94653101,62.19327291
7/5/2024,31.3013092,1.980201773,66.59294128
7/6/2024,29.62964275,1.694478553,61.86780294
7/7/2024,29.46354574,1.101453165,63.41957092
7/8/2024,33.99656067,1.856666302,39.03739929
7/9/2024,33.64719035,2.595361875,52.95895894
7/10/2024,30.34453735,0.906669476,63.29081218
7/11/2024,33.18289083,2.7627258,55.16438802
7/12/2024,31.95502116,2.836549997,51.35177612
7/13/2024,33.53515015,1.279093056,37.37897237
7/14/2024,34.14594421,1.623108299,33.30024719
7/15/2024,34.58706055,1.389360418,21.72063192
7/16/2024,35.13957113,1.584221717,18.56211344
7/17/2024,37.63487143,1.972062162,17.9503123
7/18/2024,31.01542562,1.782273069,58.7487793
7/19/2024,34.04494629,2.817805788,43.33223979
7/20/2024,35.95687256,2.547712213,36.69202169
7/21/2024,37.2827647,2.604218305,28.71192932
7/22/2024,35.50981038,2.251617029,42.07796732
7/23/2024,31.61272583,3.004722688,62.16835022
7/24/2024,33.59277242,1.776038755,54.08495585
7/25/2024,36.39885355,2.374056827,40.20617167
7/26/2024,34.22060547,1.940280979,51.20661418
7/27/2024,35.77678324,3.114132501,48.57432048
7/28/2024,29.50751139,2.951246425,79.49272156
7/29/2024,29.30003763,2.534521572,78.06777954
7/30/2024,31.7405894,1.575516007,66.7633311
7/31/2024,36.26835531,2.389769862,38.03901673
8/1/2024,28.6370992,5.267354917,78.60234578
8/2/2024,35.59172465,1.285133009,29.53435262
8/3/2024,33.18283997,2.127292545,49.20425415
8/4/2024,30.8677714,1.941479239,63.15889994
8/5/2024,33.17361857,1.30434951,55.98467509
8/6/2024,33.89082234,1.080636062,50.76512655
8/7/2024,31.35878906,1.046432624,65.69826762
8/8/2024,31.49559428,1.946275481,63.97458394
8/9/2024,33.4242391,2.29751884,52.12020874
8/10/2024,32.3517802,2.171905631,69.8400116
8/11/2024,27.75696717,1.81673698,78.97288004
8/12/2024,31.95269165,2.515083087,53.87321472
8/13/2024,34.94272257,1.357386972,38.97516886
8/14/2024,34.07077942,1.657776697,54.93825277
8/15/2024,28.77649842,3.485273907,77.01339722
8/16/2024,31.58650614,1.177926987,63.82792155
8/17/2024,27.16750997,0.853448705,83.33198547
8/18/2024,31.58156738,1.215842291,63.44408671
8/19/2024,33.00485128,1.614214415,53.33389282
8/20/2024,29.22975057,1.645096188,70.1516215
8/21/2024,29.18533223,1.03876562,67.1719869
8/22/2024,32.73948059,2.546788315,47.2807312
8/23/2024,34.35291444,1.935987229,39.4678243
8/24/2024,34.20110982,2.103480231,45.49766541
8/25/2024,34.90840047,2.273606391,40.8993276
8/26/2024,34.75922038,2.516691367,35.06408691
8/27/2024,27.51707357,1.628616666,66.36339823
8/28/2024,27.32549947,1.075230344,74.73767598
8/29/2024,26.54551086,1.887689536,78.49520365
8/30/2024,24.93687846,1.468750362,82.63094584
8/31/2024,30.65603027,2.973109805,55.89360555
9/1/2024,33.14842632,1.666838958,48.30355326
9/2/2024,30.74148457,2.366191783,65.98993937
9/3/2024,28.65033366,0.933824689,69.77686564
9/4/2024,31.42293702,2.46575976,58.01762899
9/5/2024,31.45451762,1.728643371,61.06763204
9/6/2024,31.5679769,1.670647445,53.67436727
9/7/2024,29.34964397,1.369336169,65.87211609
9/8/2024,32.18766174,2.461752624,51.85628255
9/9/2024,33.53969219,2.297594217,41.50461833
9/10/2024,33.40525208,1.940630239,42.91191101
9/11/2024,33.49996338,2.435793311,28.28364054
9/12/2024,34.26231282,2.575589652,26.18003845
9/13/2024,33.69901428,3.482107043,34.68444824
9/14/2024,28.83695882,1.640607148,59.49897766
9/15/2024,31.43710734,2.694209084,40.18107096
9/16/2024,32.42511393,2.600796956,28.38012695
9/17/2024,33.07299703,2.495113984,30.87300619
9/18/2024,33.73358562,1.829239635,16.95630391
9/19/2024,33.57024535,1.800276092,14.48516846
9/20/2024,34.59334716,0.927191952,13.07254791
9/21/2024,35.06799214,1.690336315,19.66209412
9/22/2024,35.0873759,1.946261452,23.97084554
9/23/2024,35.55463561,1.928477634,20.47164917
9/24/2024,36.20255432,1.62505052,14.36553955
9/25/2024,36.39065451,1.610736077,19.46243286
9/26/2024,33.41033326,1.411047221,45.13750712
9/27/2024,25.79611614,1.554356355,70.28930664
9/28/2024,28.24608257,1.42847506,62.04137166
9/29/2024,29.71001586,2.314903715,57.2256724
9/30/2024,30.46302184,3.704377488,44.43659464
10/1/2024,31.98750203,2.588490103,21.81882222
10/2/2024,32.26167705,1.68318632,21.93382263
10/3/2024,32.16940715,1.670081663,19.4178009
10/4/2024,32.33104351,1.364021876,26.08779907
10/5/2024,31.9256429,1.464781198,25.15680949
10/6/2024,27.879068,1.842002628,36.57305399
10/7/2024,29.22682597,1.6793345,27.16885885
10/8/2024,28.15720011,0.974260957,36.09347026
10/9/2024,27.49974467,2.199451807,26.66483561
10/10/2024,28.62627563,1.70803936,18.3484904
10/11/2024,29.25054931,2.597900058,12.17327881
10/12/2024,29.0613266,1.37777202,14.98001099
10/13/2024,29.08151399,1.342192145,17.25131989
10/14/2024,29.80839437,1.971266058,18.66884867
10/15/2024,29.00707397,2.00390087,10.74378967
10/16/2024,29.40471802,1.416198117,12.6235199
10/17/2024,29.92028707,1.87073741,17.0199585
10/18/2024,29.77864482,1.998216406,13.11485291
10/19/2024,28.78840027,1.486480556,17.53223419
10/20/2024,28.69271749,1.653836781,27.18638102
10/21/2024,28.70797627,1.965239098,32.54842122
10/22/2024,27.81573385,1.595174545,39.49979146
10/23/2024,26.88702799,2.263703831,38.88371785
10/24/2024,28.28939718,3.313456019,16.34061178
10/25/2024,27.95277557,2.414841708,14.0871048
10/26/2024,28.05882162,2.845516916,8.627471923
10/27/2024,28.49538575,0.69384108,11.70480347
10/28/2024,27.54389343,1.229952955,40.00460307
10/29/2024,23.88652955,2.424879149,61.63650513
10/30/2024,25.96546326,2.054576922,38.27033997
10/31/2024,27.29124858,3.101013103,17.3336792
11/1/2024,26.643927,1.898732717,13.7548523
11/2/2024,26.06720378,1.717797584,23.29455058
11/3/2024,25.44033966,1.524482835,16.3306427
11/4/2024,26.26797384,2.522892188,21.44233704
11/5/2024,26.00238444,0.961450319,20.58776856
11/6/2024,25.80455932,2.298502732,21.67818705
11/7/2024,24.92561746,0.829573026,32.81288147
11/8/2024,24.63372192,1.731184261,47.20726013
11/9/2024,24.82451783,1.51535618,46.2755839
11/10/2024,24.06538289,1.329824452,56.92721049
11/11/2024,21.00503438,1.149022402,68.05643717
11/12/2024,21.71977641,1.878235221,44.93143717
11/13/2024,22.13720093,0.672781428,26.07421875
11/14/2024,19.92936096,1.162834704,62.91544597
11/15/2024,19.45226441,2.539280632,59.20979818
11/16/2024,19.3874349,2.012049884,57.02364604
11/17/2024,20.84517822,2.167742273,39.36518351
11/18/2024,21.25215556,1.693849034,19.32594299
11/19/2024,20.90048116,1.43395784,18.6501058
11/20/2024,20.66103008,1.654293986,20.19439697
11/21/2024,20.26198731,1.832048281,31.57676697
11/22/2024,19.94888713,0.968478858,37.25502014
11/23/2024,19.06297708,0.852691733,46.22777303
11/24/2024,20.52704264,2.04222005,41.07228597
11/25/2024,20.63843689,1.945892446,27.29553223
11/26/2024,20.0497884,1.148054634,21.27779643
11/27/2024,20.11214091,1.03128324,17.89588928
11/28/2024,19.02130025,0.582744188,22.92330424
11/29/2024,17.88493245,2.03183415,39.69502767
11/30/2024,19.32651672,1.103169898,36.90231323
12/1/2024,20.05648193,0.962187654,36.5755717
12/2/2024,20.43397929,1.260392431,28.65509033
12/3/2024,19.41837972,2.582743045,31.90200806
12/4/2024,19.0481252,2.761067299,20.83483378
12/5/2024,18.77371624,1.588804836,13.11711629
12/6/2024,17.7794586,2.445968164,15.05472819
12/7/2024,16.5783732,1.20121137,23.22046916
12/8/2024,15.19450785,0.943659751,51.65176392
12/9/2024,15.15143738,1.781882838,20.29612223
12/10/2024,14.71460571,1.825269107,13.81838989
12/11/2024,15.13193156,1.081587208,15.14582316
12/12/2024,15.86561482,0.82001881,19.40101624
12/13/2024,15.8340037,3.013827085,20.24289449
12/14/2024,15.77386628,1.606773589,13.47007751
12/15/2024,16.06812439,0.800620841,16.80720011
12/16/2024,15.9502706,1.266114516,16.93064372
12/17/2024,16.15164083,1.453606803,19.46301778
12/18/2024,14.23473511,0.90897634,33.22644552
12/19/2024,15.57158304,1.237625802,21.23972575
12/20/2024,15.04851684,1.609268836,24.98883565
